RLINEv1_2   
SOURCE FILE: Source_Road.txt (1 Sources)
RECEPTOR FILE: Receptor_Road.txt (806 Receptors)
SURFACE FILE: ../dados_aermet/ONSITE.SFC
Error Limit:  1.000E-03
Displacement Height:      5.000*z0
Concentrations from: Plume and Meander
Roadway configurations used: N 
Roadway #Lanes Option : Y 
Integraton option: Numerical
 
 Year, Julian_Day, # Hours, X-Coordinate, Y-Coordinate, Z-Coordinate, C_HWY,
 1988,   61,   24,      240.000,     -140.000,        0.000,   0.417384E+03, 
 1988,   61,   24,      280.000,     -140.000,        0.000,   0.424637E+03, 
 1988,   61,   24,      320.000,     -140.000,        0.000,   0.430745E+03, 
 1988,   61,   24,      360.000,     -140.000,        0.000,   0.435510E+03, 
 1988,   61,   24,      400.000,     -140.000,        0.000,   0.441481E+03, 
 1988,   61,   24,      440.000,     -140.000,        0.000,   0.443485E+03, 
 1988,   61,   24,      480.000,     -140.000,        0.000,   0.449782E+03, 
 1988,   61,   24,      520.000,     -140.000,        0.000,   0.453666E+03, 
 1988,   61,   24,      560.000,     -140.000,        0.000,   0.458983E+03, 
 1988,   61,   24,      600.000,     -140.000,        0.000,   0.463353E+03, 
 1988,   61,   24,      640.000,     -140.000,        0.000,   0.470897E+03, 
 1988,   61,   24,      680.000,     -140.000,        0.000,   0.476413E+03, 
 1988,   61,   24,      720.000,     -140.000,        0.000,   0.481574E+03, 
 1988,   61,   24,      760.000,     -140.000,        0.000,   0.488784E+03, 
 1988,   61,   24,      800.000,     -140.000,        0.000,   0.487763E+03, 
 1988,   61,   24,      840.000,     -140.000,        0.000,   0.482267E+03, 
 1988,   61,   24,      880.000,     -140.000,        0.000,   0.472492E+03, 
 1988,   61,   24,      920.000,     -140.000,        0.000,   0.438999E+03, 
 1988,   61,   24,      960.000,     -140.000,        0.000,   0.396413E+03, 
 1988,   61,   24,     1000.000,     -140.000,        0.000,   0.356412E+03, 
 1988,   61,   24,        0.000,     -120.000,        0.000,   0.271384E+03, 
 1988,   61,   24,       40.000,     -120.000,        0.000,   0.342873E+03, 
 1988,   61,   24,       80.000,     -120.000,        0.000,   0.400210E+03, 
 1988,   61,   24,      120.000,     -120.000,        0.000,   0.461013E+03, 
 1988,   61,   24,      160.000,     -120.000,        0.000,   0.497244E+03, 
 1988,   61,   24,      200.000,     -120.000,        0.000,   0.515900E+03, 
 1988,   61,   24,      240.000,     -120.000,        0.000,   0.525842E+03, 
 1988,   61,   24,      280.000,     -120.000,        0.000,   0.537568E+03, 
 1988,   61,   24,      320.000,     -120.000,        0.000,   0.546644E+03, 
 1988,   61,   24,      360.000,     -120.000,        0.000,   0.553514E+03, 
 1988,   61,   24,      400.000,     -120.000,        0.000,   0.557137E+03, 
 1988,   61,   24,      440.000,     -120.000,        0.000,   0.569176E+03, 
 1988,   61,   24,      480.000,     -120.000,        0.000,   0.582789E+03, 
 1988,   61,   24,      520.000,     -120.000,        0.000,   0.587133E+03, 
 1988,   61,   24,      560.000,     -120.000,        0.000,   0.602901E+03, 
 1988,   61,   24,      600.000,     -120.000,        0.000,   0.610108E+03, 
 1988,   61,   24,      640.000,     -120.000,        0.000,   0.622930E+03, 
 1988,   61,   24,      680.000,     -120.000,        0.000,   0.633604E+03, 
 1988,   61,   24,      720.000,     -120.000,        0.000,   0.647631E+03, 
 1988,   61,   24,      760.000,     -120.000,        0.000,   0.663472E+03, 
 1988,   61,   24,      800.000,     -120.000,        0.000,   0.664545E+03, 
 1988,   61,   24,      840.000,     -120.000,        0.000,   0.666245E+03, 
 1988,   61,   24,      880.000,     -120.000,        0.000,   0.655175E+03, 
 1988,   61,   24,      920.000,     -120.000,        0.000,   0.614777E+03, 
 1988,   61,   24,      960.000,     -120.000,        0.000,   0.563409E+03, 
 1988,   61,   24,     1000.000,     -120.000,        0.000,   0.507278E+03, 
 1988,   61,   24,        0.000,     -100.000,        0.000,   0.350424E+03, 
 1988,   61,   24,       40.000,     -100.000,        0.000,   0.456167E+03, 
 1988,   61,   24,       80.000,     -100.000,        0.000,   0.535358E+03, 
 1988,   61,   24,      120.000,     -100.000,        0.000,   0.621165E+03, 
 1988,   61,   24,      160.000,     -100.000,        0.000,   0.658495E+03, 
 1988,   61,   24,      200.000,     -100.000,        0.000,   0.684168E+03, 
 1988,   61,   24,      240.000,     -100.000,        0.000,   0.699093E+03, 
 1988,   61,   24,      280.000,     -100.000,        0.000,   0.717757E+03, 
 1988,   61,   24,      320.000,     -100.000,        0.000,   0.729341E+03, 
 1988,   61,   24,      360.000,     -100.000,        0.000,   0.743963E+03, 
 1988,   61,   24,      400.000,     -100.000,        0.000,   0.764332E+03, 
 1988,   61,   24,      440.000,     -100.000,        0.000,   0.782087E+03, 
 1988,   61,   24,      480.000,     -100.000,        0.000,   0.806249E+03, 
 1988,   61,   24,      520.000,     -100.000,        0.000,   0.824529E+03, 
 1988,   61,   24,      560.000,     -100.000,        0.000,   0.848991E+03, 
 1988,   61,   24,      600.000,     -100.000,        0.000,   0.866443E+03, 
 1988,   61,   24,      640.000,     -100.000,        0.000,   0.887649E+03, 
 1988,   61,   24,      680.000,     -100.000,        0.000,   0.903727E+03, 
 1988,   61,   24,      720.000,     -100.000,        0.000,   0.923554E+03, 
 1988,   61,   24,      760.000,     -100.000,        0.000,   0.955514E+03, 
 1988,   61,   24,      800.000,     -100.000,        0.000,   0.965121E+03, 
 1988,   61,   24,      840.000,     -100.000,        0.000,   0.971193E+03, 
 1988,   61,   24,      880.000,     -100.000,        0.000,   0.969290E+03, 
 1988,   61,   24,      920.000,     -100.000,        0.000,   0.912934E+03, 
 1988,   61,   24,      960.000,     -100.000,        0.000,   0.843416E+03, 
 1988,   61,   24,     1000.000,     -100.000,        0.000,   0.759711E+03, 
 1988,   61,   24,        0.000,      -80.000,        0.000,   0.447732E+03, 
 1988,   61,   24,       40.000,      -80.000,        0.000,   0.581499E+03, 
 1988,   61,   24,       80.000,      -80.000,        0.000,   0.701872E+03, 
 1988,   61,   24,      120.000,      -80.000,        0.000,   0.816277E+03, 
 1988,   61,   24,      160.000,      -80.000,        0.000,   0.872563E+03, 
 1988,   61,   24,      200.000,      -80.000,        0.000,   0.901570E+03, 
 1988,   61,   24,      240.000,      -80.000,        0.000,   0.933000E+03, 
 1988,   61,   24,      280.000,      -80.000,        0.000,   0.967475E+03, 
 1988,   61,   24,      320.000,      -80.000,        0.000,   0.100158E+04, 
 1988,   61,   24,      360.000,      -80.000,        0.000,   0.103246E+04, 
 1988,   61,   24,      400.000,      -80.000,        0.000,   0.107344E+04, 
 1988,   61,   24,      440.000,      -80.000,        0.000,   0.111779E+04, 
 1988,   61,   24,      480.000,      -80.000,        0.000,   0.115601E+04, 
 1988,   61,   24,      520.000,      -80.000,        0.000,   0.119545E+04, 
 1988,   61,   24,      560.000,      -80.000,        0.000,   0.123322E+04, 
 1988,   61,   24,      600.000,      -80.000,        0.000,   0.127279E+04, 
