RLINEv1_2   
SOURCE FILE: Source_Example.txt (8 Sources)
RECEPTOR FILE: Receptor_Example.txt (196 Receptors)
SURFACE FILE: Met_Example.sfc
Error Limit:  1.000E-03
Displacement Height:      5.000*z0
Concentrations from: Plume and Meander
Roadway configurations used: N 
Roadway #Lanes Option : N 
Integraton option: Numerical
 
 Year, Julian_Day, Hour, X-Coordinate, Y-Coordinate, Z-Coordinate, C_G1, C_G2,
   12,  264,    8,       20.000,      -20.000,        1.500,   0.106065E+06,   0.929994E+05, 
   12,  264,    8,       20.000,      -30.000,        1.500,   0.105939E+06,   0.634689E+05, 
   12,  264,    8,       20.000,      -40.000,        1.500,   0.105814E+06,   0.462013E+05, 
   12,  264,    8,       20.000,      -50.000,        1.500,   0.105687E+06,   0.351681E+05, 
   12,  264,    8,       20.000,      -75.000,        1.500,   0.105335E+06,   0.203039E+05, 
   12,  264,    8,       20.000,     -100.000,        1.500,   0.104933E+06,   0.132353E+05, 
   12,  264,    8,       30.000,      -10.000,        1.500,   0.685258E+05,   0.164083E+06, 
   12,  264,    8,       30.000,      -20.000,        1.500,   0.684290E+05,   0.930040E+05, 
   12,  264,    8,       30.000,      -30.000,        1.500,   0.683299E+05,   0.634832E+05, 
   12,  264,    8,       30.000,      -40.000,        1.500,   0.682342E+05,   0.462087E+05, 
   12,  264,    8,       30.000,      -50.000,        1.500,   0.681322E+05,   0.351633E+05, 
   12,  264,    8,       30.000,      -75.000,        1.500,   0.678543E+05,   0.202989E+05, 
   12,  264,    8,       30.000,     -100.000,        1.500,   0.675420E+05,   0.132328E+05, 
   12,  264,    8,       40.000,      -10.000,        1.500,   0.490501E+05,   0.164076E+06, 
   12,  264,    8,       40.000,      -20.000,        1.500,   0.489696E+05,   0.929957E+05, 
   12,  264,    8,       40.000,      -30.000,        1.500,   0.488967E+05,   0.634742E+05, 
   12,  264,    8,       40.000,      -40.000,        1.500,   0.488215E+05,   0.461962E+05, 
   12,  264,    8,       40.000,      -50.000,        1.500,   0.487425E+05,   0.351611E+05, 
   12,  264,    8,       40.000,      -75.000,        1.500,   0.485232E+05,   0.202946E+05, 
   12,  264,    8,       40.000,     -100.000,        1.500,   0.482847E+05,   0.132269E+05, 
   12,  264,    8,       50.000,      -10.000,        1.500,   0.371378E+05,   0.164069E+06, 
   12,  264,    8,       50.000,      -20.000,        1.500,   0.370732E+05,   0.929852E+05, 
   12,  264,    8,       50.000,      -30.000,        1.500,   0.370146E+05,   0.634603E+05, 
   12,  264,    8,       50.000,      -40.000,        1.500,   0.369556E+05,   0.461895E+05, 
   12,  264,    8,       50.000,      -50.000,        1.500,   0.368920E+05,   0.351554E+05, 
   12,  264,    8,       50.000,      -75.000,        1.500,   0.367336E+05,   0.202850E+05, 
   12,  264,    8,       50.000,     -100.000,        1.500,   0.365507E+05,   0.132163E+05, 
   12,  264,    8,       75.000,      -10.000,        1.500,   0.214492E+05,   0.164054E+06, 
   12,  264,    8,       75.000,      -20.000,        1.500,   0.214209E+05,   0.929728E+05, 
   12,  264,    8,       75.000,      -30.000,        1.500,   0.213922E+05,   0.634502E+05, 
   12,  264,    8,       75.000,      -40.000,        1.500,   0.213599E+05,   0.461751E+05, 
   12,  264,    8,       75.000,      -50.000,        1.500,   0.213305E+05,   0.351400E+05, 
   12,  264,    8,       75.000,      -75.000,        1.500,   0.212524E+05,   0.202672E+05, 
   12,  264,    8,       75.000,     -100.000,        1.500,   0.211701E+05,   0.131956E+05, 
   12,  264,    8,      100.000,      -10.000,        1.500,   0.140981E+05,   0.164026E+06, 
   12,  264,    8,      100.000,      -20.000,        1.500,   0.140829E+05,   0.929490E+05, 
   12,  264,    8,      100.000,      -30.000,        1.500,   0.140706E+05,   0.634212E+05, 
   12,  264,    8,      100.000,      -40.000,        1.500,   0.140581E+05,   0.461536E+05, 
   12,  264,    8,      100.000,      -50.000,        1.500,   0.140436E+05,   0.351009E+05, 
   12,  264,    8,      100.000,      -75.000,        1.500,   0.140057E+05,   0.202363E+05, 
   12,  264,    8,      100.000,     -100.000,        1.500,   0.139653E+05,   0.131622E+05, 
   12,  264,    8,      -10.000,      -10.000,        1.500,   0.141908E+07,   0.164078E+06, 
   12,  264,    8,      -10.000,      -20.000,        1.500,   0.141890E+07,   0.930049E+05, 
   12,  264,    8,      -10.000,      -30.000,        1.500,   0.141869E+07,   0.634788E+05, 
   12,  264,    8,      -10.000,      -40.000,        1.500,   0.141845E+07,   0.462078E+05, 
   12,  264,    8,      -10.000,      -50.000,        1.500,   0.141825E+07,   0.351663E+05, 
   12,  264,    8,      -10.000,      -75.000,        1.500,   0.141761E+07,   0.203076E+05, 
   12,  264,    8,      -10.000,     -100.000,        1.500,   0.141681E+07,   0.132434E+05, 
   12,  264,    8,      -20.000,      -10.000,        1.500,   0.915090E+06,   0.164089E+06, 
   12,  264,    8,      -20.000,      -20.000,        1.500,   0.914855E+06,   0.930084E+05, 
   12,  264,    8,      -20.000,      -30.000,        1.500,   0.914629E+06,   0.634904E+05, 
   12,  264,    8,      -20.000,      -40.000,        1.500,   0.914391E+06,   0.462130E+05, 
   12,  264,    8,      -20.000,      -50.000,        1.500,   0.914099E+06,   0.351797E+05, 
   12,  264,    8,      -20.000,      -75.000,        1.500,   0.913358E+06,   0.203101E+05, 
   12,  264,    8,      -20.000,     -100.000,        1.500,   0.912398E+06,   0.132465E+05, 
   12,  264,    8,      -30.000,      -10.000,        1.500,   0.669356E+06,   0.164076E+06, 
   12,  264,    8,      -30.000,      -20.000,        1.500,   0.669099E+06,   0.929999E+05, 
   12,  264,    8,      -30.000,      -30.000,        1.500,   0.668797E+06,   0.634827E+05, 
   12,  264,    8,      -30.000,      -40.000,        1.500,   0.668518E+06,   0.462073E+05, 
   12,  264,    8,      -30.000,      -50.000,        1.500,   0.668205E+06,   0.351751E+05, 
   12,  264,    8,      -30.000,      -75.000,        1.500,   0.667300E+06,   0.203123E+05, 
   12,  264,    8,      -30.000,     -100.000,        1.500,   0.666217E+06,   0.132478E+05, 
   12,  264,    8,      -40.000,      -10.000,        1.500,   0.515072E+06,   0.164078E+06, 
   12,  264,    8,      -40.000,      -20.000,        1.500,   0.514740E+06,   0.929972E+05, 
   12,  264,    8,      -40.000,      -30.000,        1.500,   0.514367E+06,   0.634841E+05, 
   12,  264,    8,      -40.000,      -40.000,        1.500,   0.514070E+06,   0.462104E+05, 
   12,  264,    8,      -40.000,      -50.000,        1.500,   0.513662E+06,   0.351643E+05, 
   12,  264,    8,      -40.000,      -75.000,        1.500,   0.512644E+06,   0.203097E+05, 
   12,  264,    8,      -40.000,     -100.000,        1.500,   0.511456E+06,   0.132463E+05, 
   12,  264,    8,      -50.000,      -10.000,        1.500,   0.410721E+06,   0.164074E+06, 
   12,  264,    8,      -50.000,      -20.000,        1.500,   0.410391E+06,   0.929958E+05, 
   12,  264,    8,      -50.000,      -30.000,        1.500,   0.410008E+06,   0.634757E+05, 
   12,  264,    8,      -50.000,      -40.000,        1.500,   0.409621E+06,   0.462044E+05, 
   12,  264,    8,      -50.000,      -50.000,        1.500,   0.409173E+06,   0.351725E+05, 
   12,  264,    8,      -50.000,      -75.000,        1.500,   0.408030E+06,   0.203073E+05, 
   12,  264,    8,      -50.000,     -100.000,        1.500,   0.406614E+06,   0.132445E+05, 
   12,  264,    8,      -75.000,      -10.000,        1.500,   0.258622E+06,   0.164056E+06, 
   12,  264,    8,      -75.000,      -20.000,        1.500,   0.258140E+06,   0.929749E+05, 
   12,  264,    8,      -75.000,      -30.000,        1.500,   0.257656E+06,   0.634533E+05, 
   12,  264,    8,      -75.000,      -40.000,        1.500,   0.257192E+06,   0.461854E+05, 
   12,  264,    8,      -75.000,      -50.000,        1.500,   0.256602E+06,   0.351543E+05, 
   12,  264,    8,      -75.000,      -75.000,        1.500,   0.255070E+06,   0.202925E+05, 
   12,  264,    8,      -75.000,     -100.000,        1.500,   0.253242E+06,   0.132324E+05, 
   12,  264,    8,     -100.000,      -10.000,        1.500,   0.178459E+06,   0.164031E+06, 
   12,  264,    8,     -100.000,      -20.000,        1.500,   0.177928E+06,   0.929594E+05, 
   12,  264,    8,     -100.000,      -30.000,        1.500,   0.177338E+06,   0.634352E+05, 
   12,  264,    8,     -100.000,      -40.000,        1.500,   0.176712E+06,   0.461607E+05, 
   12,  264,    8,     -100.000,      -50.000,        1.500,   0.176059E+06,   0.351321E+05, 
   12,  264,    8,     -100.000,      -75.000,        1.500,   0.174166E+06,   0.202740E+05, 
   12,  264,    8,     -100.000,     -100.000,        1.500,   0.171932E+06,   0.132179E+05, 
   12,  264,    9,       10.000,       10.000,        1.500,   0.486036E+06,   0.361892E+05, 
   12,  264,    9,       10.000,       20.000,        1.500,   0.486037E+06,   0.210418E+05, 
   12,  264,    9,       10.000,       30.000,        1.500,   0.486030E+06,   0.148391E+05, 
   12,  264,    9,       10.000,       40.000,        1.500,   0.486042E+06,   0.111726E+05, 
   12,  264,    9,       10.000,       50.000,        1.500,   0.486050E+06,   0.878457E+04, 
   12,  264,    9,       10.000,       75.000,        1.500,   0.486029E+06,   0.544861E+04, 
   12,  264,    9,       10.000,      100.000,        1.500,   0.486017E+06,   0.377106E+04, 
   12,  264,    9,       20.000,       10.000,        1.500,   0.361824E+06,   0.361899E+05, 
   12,  264,    9,       20.000,       20.000,        1.500,   0.361836E+06,   0.210425E+05, 
   12,  264,    9,       20.000,       30.000,        1.500,   0.361834E+06,   0.148420E+05, 
   12,  264,    9,       20.000,       40.000,        1.500,   0.361841E+06,   0.111743E+05, 
   12,  264,    9,       20.000,       50.000,        1.500,   0.361851E+06,   0.878612E+04, 
   12,  264,    9,       20.000,       75.000,        1.500,   0.361826E+06,   0.544935E+04, 
   12,  264,    9,       20.000,      100.000,        1.500,   0.361818E+06,   0.377162E+04, 
   12,  264,    9,       30.000,       10.000,        1.500,   0.284842E+06,   0.361893E+05, 
   12,  264,    9,       30.000,       20.000,        1.500,   0.284886E+06,   0.210407E+05, 
   12,  264,    9,       30.000,       30.000,        1.500,   0.284873E+06,   0.148391E+05, 
   12,  264,    9,       30.000,       40.000,        1.500,   0.284886E+06,   0.111755E+05, 
   12,  264,    9,       30.000,       50.000,        1.500,   0.284865E+06,   0.878690E+04, 
   12,  264,    9,       30.000,       75.000,        1.500,   0.284876E+06,   0.544958E+04, 
   12,  264,    9,       30.000,      100.000,        1.500,   0.284874E+06,   0.377213E+04, 
   12,  264,    9,       40.000,       10.000,        1.500,   0.232727E+06,   0.361890E+05, 
   12,  264,    9,       40.000,       20.000,        1.500,   0.232756E+06,   0.210403E+05, 
   12,  264,    9,       40.000,       30.000,        1.500,   0.232747E+06,   0.148382E+05, 
   12,  264,    9,       40.000,       40.000,        1.500,   0.232753E+06,   0.111724E+05, 
   12,  264,    9,       40.000,       50.000,        1.500,   0.232723E+06,   0.878401E+04, 
   12,  264,    9,       40.000,       75.000,        1.500,   0.232750E+06,   0.544911E+04, 
   12,  264,    9,       40.000,      100.000,        1.500,   0.232751E+06,   0.377094E+04, 
   12,  264,    9,       50.000,       10.000,        1.500,   0.195858E+06,   0.361868E+05, 
   12,  264,    9,       50.000,       20.000,        1.500,   0.195857E+06,   0.210395E+05, 
   12,  264,    9,       50.000,       30.000,        1.500,   0.195857E+06,   0.148390E+05, 
   12,  264,    9,       50.000,       40.000,        1.500,   0.195853E+06,   0.111722E+05, 
   12,  264,    9,       50.000,       50.000,        1.500,   0.195836E+06,   0.878396E+04, 
   12,  264,    9,       50.000,       75.000,        1.500,   0.195848E+06,   0.544898E+04, 
   12,  264,    9,       50.000,      100.000,        1.500,   0.195834E+06,   0.377114E+04, 
   12,  264,    9,       75.000,       10.000,        1.500,   0.139156E+06,   0.361807E+05, 
   12,  264,    9,       75.000,       20.000,        1.500,   0.139164E+06,   0.210319E+05, 
   12,  264,    9,       75.000,       30.000,        1.500,   0.139172E+06,   0.148326E+05, 
   12,  264,    9,       75.000,       40.000,        1.500,   0.139158E+06,   0.111656E+05, 
   12,  264,    9,       75.000,       50.000,        1.500,   0.139158E+06,   0.877841E+04, 
   12,  264,    9,       75.000,       75.000,        1.500,   0.139138E+06,   0.544399E+04, 
   12,  264,    9,       75.000,      100.000,        1.500,   0.139096E+06,   0.376752E+04, 
   12,  264,    9,      100.000,       10.000,        1.500,   0.107443E+06,   0.361735E+05, 
   12,  264,    9,      100.000,       20.000,        1.500,   0.107437E+06,   0.210264E+05, 
   12,  264,    9,      100.000,       30.000,        1.500,   0.107426E+06,   0.148261E+05, 
   12,  264,    9,      100.000,       40.000,        1.500,   0.107405E+06,   0.111603E+05, 
   12,  264,    9,      100.000,       50.000,        1.500,   0.107390E+06,   0.877109E+04, 
   12,  264,    9,      100.000,       75.000,        1.500,   0.107306E+06,   0.543916E+04, 
   12,  264,    9,      100.000,      100.000,        1.500,   0.107193E+06,   0.376200E+04, 
   12,  264,    9,      -10.000,       10.000,        1.500,   0.355158E+05,   0.361909E+05, 
   12,  264,    9,      -10.000,       20.000,        1.500,   0.355165E+05,   0.210431E+05, 
   12,  264,    9,      -10.000,       30.000,        1.500,   0.355153E+05,   0.148406E+05, 
   12,  264,    9,      -10.000,       40.000,        1.500,   0.355127E+05,   0.111736E+05, 
   12,  264,    9,      -10.000,       50.000,        1.500,   0.355134E+05,   0.878435E+04, 
   12,  264,    9,      -10.000,       75.000,        1.500,   0.355085E+05,   0.544934E+04, 
   12,  264,    9,      -10.000,      100.000,        1.500,   0.355008E+05,   0.376961E+04, 
   12,  264,    9,      -20.000,       10.000,        1.500,   0.202602E+05,   0.361894E+05, 
   12,  264,    9,      -20.000,       20.000,        1.500,   0.202614E+05,   0.210401E+05, 
   12,  264,    9,      -20.000,       30.000,        1.500,   0.202592E+05,   0.148375E+05, 
   12,  264,    9,      -20.000,       40.000,        1.500,   0.202597E+05,   0.111713E+05, 
   12,  264,    9,      -20.000,       50.000,        1.500,   0.202572E+05,   0.878339E+04, 
   12,  264,    9,      -20.000,       75.000,        1.500,   0.202544E+05,   0.544723E+04, 
   12,  264,    9,      -20.000,      100.000,        1.500,   0.202436E+05,   0.376889E+04, 
   12,  264,    9,      -30.000,       10.000,        1.500,   0.144041E+05,   0.361905E+05, 
   12,  264,    9,      -30.000,       20.000,        1.500,   0.144025E+05,   0.210403E+05, 
   12,  264,    9,      -30.000,       30.000,        1.500,   0.143992E+05,   0.148391E+05, 
   12,  264,    9,      -30.000,       40.000,        1.500,   0.144012E+05,   0.111721E+05, 
   12,  264,    9,      -30.000,       50.000,        1.500,   0.143992E+05,   0.878306E+04, 
   12,  264,    9,      -30.000,       75.000,        1.500,   0.143955E+05,   0.544571E+04, 
   12,  264,    9,      -30.000,      100.000,        1.500,   0.143864E+05,   0.376771E+04, 
   12,  264,    9,      -40.000,       10.000,        1.500,   0.109425E+05,   0.361870E+05, 
   12,  264,    9,      -40.000,       20.000,        1.500,   0.109414E+05,   0.210387E+05, 
   12,  264,    9,      -40.000,       30.000,        1.500,   0.109404E+05,   0.148365E+05, 
   12,  264,    9,      -40.000,       40.000,        1.500,   0.109388E+05,   0.111713E+05, 
   12,  264,    9,      -40.000,       50.000,        1.500,   0.109366E+05,   0.878180E+04, 
   12,  264,    9,      -40.000,       75.000,        1.500,   0.109339E+05,   0.544452E+04, 
   12,  264,    9,      -40.000,      100.000,        1.500,   0.109273E+05,   0.376503E+04, 
   12,  264,    9,      -50.000,       10.000,        1.500,   0.867721E+04,   0.361850E+05, 
   12,  264,    9,      -50.000,       20.000,        1.500,   0.867582E+04,   0.210353E+05, 
   12,  264,    9,      -50.000,       30.000,        1.500,   0.867495E+04,   0.148350E+05, 
   12,  264,    9,      -50.000,       40.000,        1.500,   0.867467E+04,   0.111671E+05, 
   12,  264,    9,      -50.000,       50.000,        1.500,   0.867296E+04,   0.877890E+04, 
   12,  264,    9,      -50.000,       75.000,        1.500,   0.866752E+04,   0.544142E+04, 
   12,  264,    9,      -50.000,      100.000,        1.500,   0.866113E+04,   0.376256E+04, 
   12,  264,    9,      -75.000,       10.000,        1.500,   0.547295E+04,   0.361803E+05, 
   12,  264,    9,      -75.000,       20.000,        1.500,   0.547292E+04,   0.210320E+05, 
   12,  264,    9,      -75.000,       30.000,        1.500,   0.547259E+04,   0.148304E+05, 
   12,  264,    9,      -75.000,       40.000,        1.500,   0.547069E+04,   0.111626E+05, 
   12,  264,    9,      -75.000,       50.000,        1.500,   0.546910E+04,   0.877343E+04, 
   12,  264,    9,      -75.000,       75.000,        1.500,   0.546541E+04,   0.543589E+04, 
   12,  264,    9,      -75.000,      100.000,        1.500,   0.545750E+04,   0.375576E+04, 
   12,  264,    9,     -100.000,       10.000,        1.500,   0.383578E+04,   0.361722E+05, 
   12,  264,    9,     -100.000,       20.000,        1.500,   0.383529E+04,   0.210238E+05, 
   12,  264,    9,     -100.000,       30.000,        1.500,   0.383437E+04,   0.148203E+05, 
   12,  264,    9,     -100.000,       40.000,        1.500,   0.383300E+04,   0.111517E+05, 
   12,  264,    9,     -100.000,       50.000,        1.500,   0.383201E+04,   0.876413E+04, 
   12,  264,    9,     -100.000,       75.000,        1.500,   0.382654E+04,   0.542568E+04, 
   12,  264,    9,     -100.000,      100.000,        1.500,   0.381932E+04,   0.374496E+04, 
   12,  264,    9,       10.000,      -10.000,        1.500,   0.486036E+06,   0.345590E+06, 
   12,  264,    9,       10.000,      -20.000,        1.500,   0.486038E+06,   0.289202E+06, 
   12,  264,    9,       10.000,      -30.000,        1.500,   0.486057E+06,   0.242610E+06, 
   12,  264,    9,       10.000,      -40.000,        1.500,   0.486040E+06,   0.206087E+06, 
   12,  264,    9,       10.000,      -50.000,        1.500,   0.486033E+06,   0.177866E+06, 
   12,  264,    9,       10.000,      -75.000,        1.500,   0.486043E+06,   0.130931E+06, 
   12,  264,    9,       10.000,     -100.000,        1.500,   0.486025E+06,   0.102854E+06, 
   12,  264,    9,       20.000,      -10.000,        1.500,   0.361831E+06,   0.345586E+06, 
   12,  264,    9,       20.000,      -20.000,        1.500,   0.361850E+06,   0.289177E+06, 
   12,  264,    9,       20.000,      -30.000,        1.500,   0.361839E+06,   0.242586E+06, 
   12,  264,    9,       20.000,      -40.000,        1.500,   0.361823E+06,   0.206072E+06, 
   12,  264,    9,       20.000,      -50.000,        1.500,   0.361831E+06,   0.177873E+06, 
   12,  264,    9,       20.000,      -75.000,        1.500,   0.361842E+06,   0.130868E+06, 
   12,  264,    9,       20.000,     -100.000,        1.500,   0.361817E+06,   0.102850E+06, 
   12,  264,    9,       30.000,      -10.000,        1.500,   0.284870E+06,   0.345611E+06, 
   12,  264,    9,       30.000,      -20.000,        1.500,   0.284870E+06,   0.289191E+06, 
   12,  264,    9,       30.000,      -30.000,        1.500,   0.284887E+06,   0.242630E+06, 
   12,  264,    9,       30.000,      -40.000,        1.500,   0.284854E+06,   0.206141E+06, 
   12,  264,    9,       30.000,      -50.000,        1.500,   0.284882E+06,   0.177897E+06, 
   12,  264,    9,       30.000,      -75.000,        1.500,   0.284859E+06,   0.130926E+06, 
   12,  264,    9,       30.000,     -100.000,        1.500,   0.284860E+06,   0.102844E+06, 
   12,  264,    9,       40.000,      -10.000,        1.500,   0.232746E+06,   0.345611E+06, 
   12,  264,    9,       40.000,      -20.000,        1.500,   0.232741E+06,   0.289211E+06, 
   12,  264,    9,       40.000,      -30.000,        1.500,   0.232733E+06,   0.242594E+06, 
   12,  264,    9,       40.000,      -40.000,        1.500,   0.232736E+06,   0.206061E+06, 
   12,  264,    9,       40.000,      -50.000,        1.500,   0.232756E+06,   0.177886E+06, 
   12,  264,    9,       40.000,      -75.000,        1.500,   0.232726E+06,   0.130958E+06, 
   12,  264,    9,       40.000,     -100.000,        1.500,   0.232718E+06,   0.102851E+06, 
   12,  264,    9,       50.000,      -10.000,        1.500,   0.195845E+06,   0.345584E+06, 
   12,  264,    9,       50.000,      -20.000,        1.500,   0.195854E+06,   0.289190E+06, 
   12,  264,    9,       50.000,      -30.000,        1.500,   0.195854E+06,   0.242591E+06, 
   12,  264,    9,       50.000,      -40.000,        1.500,   0.195845E+06,   0.206073E+06, 
   12,  264,    9,       50.000,      -50.000,        1.500,   0.195855E+06,   0.177875E+06, 
   12,  264,    9,       50.000,      -75.000,        1.500,   0.195845E+06,   0.130899E+06, 
   12,  264,    9,       50.000,     -100.000,        1.500,   0.195851E+06,   0.102857E+06, 
   12,  264,    9,       75.000,      -10.000,        1.500,   0.139160E+06,   0.345571E+06, 
   12,  264,    9,       75.000,      -20.000,        1.500,   0.139175E+06,   0.289175E+06, 
   12,  264,    9,       75.000,      -30.000,        1.500,   0.139196E+06,   0.242596E+06, 
   12,  264,    9,       75.000,      -40.000,        1.500,   0.139165E+06,   0.206111E+06, 
   12,  264,    9,       75.000,      -50.000,        1.500,   0.139172E+06,   0.177873E+06, 
   12,  264,    9,       75.000,      -75.000,        1.500,   0.139170E+06,   0.130909E+06, 
   12,  264,    9,       75.000,     -100.000,        1.500,   0.139164E+06,   0.102854E+06, 
   12,  264,    9,      100.000,      -10.000,        1.500,   0.107451E+06,   0.345568E+06, 
   12,  264,    9,      100.000,      -20.000,        1.500,   0.107458E+06,   0.289172E+06, 
   12,  264,    9,      100.000,      -30.000,        1.500,   0.107478E+06,   0.242576E+06, 
   12,  264,    9,      100.000,      -40.000,        1.500,   0.107482E+06,   0.206048E+06, 
   12,  264,    9,      100.000,      -50.000,        1.500,   0.107471E+06,   0.177857E+06, 
   12,  264,    9,      100.000,      -75.000,        1.500,   0.107479E+06,   0.130924E+06, 
   12,  264,    9,      100.000,     -100.000,        1.500,   0.107477E+06,   0.102832E+06, 
   12,  264,    9,      -10.000,      -10.000,        1.500,   0.355166E+05,   0.345598E+06, 
   12,  264,    9,      -10.000,      -20.000,        1.500,   0.355164E+05,   0.289172E+06, 
   12,  264,    9,      -10.000,      -30.000,        1.500,   0.355144E+05,   0.242568E+06, 
   12,  264,    9,      -10.000,      -40.000,        1.500,   0.355155E+05,   0.206045E+06, 
   12,  264,    9,      -10.000,      -50.000,        1.500,   0.355135E+05,   0.177880E+06, 
   12,  264,    9,      -10.000,      -75.000,        1.500,   0.355090E+05,   0.130877E+06, 
   12,  264,    9,      -10.000,     -100.000,        1.500,   0.355022E+05,   0.102855E+06, 
   12,  264,    9,      -20.000,      -10.000,        1.500,   0.202589E+05,   0.345585E+06, 
   12,  264,    9,      -20.000,      -20.000,        1.500,   0.202615E+05,   0.289211E+06, 
   12,  264,    9,      -20.000,      -30.000,        1.500,   0.202591E+05,   0.242614E+06, 
   12,  264,    9,      -20.000,      -40.000,        1.500,   0.202589E+05,   0.206104E+06, 
   12,  264,    9,      -20.000,      -50.000,        1.500,   0.202597E+05,   0.177880E+06, 
   12,  264,    9,      -20.000,      -75.000,        1.500,   0.202531E+05,   0.130920E+06, 
   12,  264,    9,      -20.000,     -100.000,        1.500,   0.202455E+05,   0.102860E+06, 
   12,  264,    9,      -30.000,      -10.000,        1.500,   0.144014E+05,   0.345624E+06, 
   12,  264,    9,      -30.000,      -20.000,        1.500,   0.144035E+05,   0.289194E+06, 
   12,  264,    9,      -30.000,      -30.000,        1.500,   0.144017E+05,   0.242630E+06, 
   12,  264,    9,      -30.000,      -40.000,        1.500,   0.143994E+05,   0.206118E+06, 
   12,  264,    9,      -30.000,      -50.000,        1.500,   0.144012E+05,   0.177876E+06, 
   12,  264,    9,      -30.000,      -75.000,        1.500,   0.143954E+05,   0.130943E+06, 
   12,  264,    9,      -30.000,     -100.000,        1.500,   0.143869E+05,   0.102857E+06, 
   12,  264,    9,      -40.000,      -10.000,        1.500,   0.109427E+05,   0.345609E+06, 
   12,  264,    9,      -40.000,      -20.000,        1.500,   0.109422E+05,   0.289190E+06, 
   12,  264,    9,      -40.000,      -30.000,        1.500,   0.109402E+05,   0.242558E+06, 
   12,  264,    9,      -40.000,      -40.000,        1.500,   0.109400E+05,   0.206028E+06, 
   12,  264,    9,      -40.000,      -50.000,        1.500,   0.109401E+05,   0.177873E+06, 
   12,  264,    9,      -40.000,      -75.000,        1.500,   0.109331E+05,   0.130891E+06, 
   12,  264,    9,      -40.000,     -100.000,        1.500,   0.109268E+05,   0.102860E+06, 
   12,  264,    9,      -50.000,      -10.000,        1.500,   0.867782E+04,   0.345577E+06, 
   12,  264,    9,      -50.000,      -20.000,        1.500,   0.867707E+04,   0.289183E+06, 
   12,  264,    9,      -50.000,      -30.000,        1.500,   0.867671E+04,   0.242604E+06, 
   12,  264,    9,      -50.000,      -40.000,        1.500,   0.867531E+04,   0.206121E+06, 
   12,  264,    9,      -50.000,      -50.000,        1.500,   0.867401E+04,   0.177883E+06, 
   12,  264,    9,      -50.000,      -75.000,        1.500,   0.866994E+04,   0.130922E+06, 
   12,  264,    9,      -50.000,     -100.000,        1.500,   0.866294E+04,   0.102869E+06, 
   12,  264,    9,      -75.000,      -10.000,        1.500,   0.547396E+04,   0.345580E+06, 
   12,  264,    9,      -75.000,      -20.000,        1.500,   0.547524E+04,   0.289187E+06, 
   12,  264,    9,      -75.000,      -30.000,        1.500,   0.547309E+04,   0.242589E+06, 
   12,  264,    9,      -75.000,      -40.000,        1.500,   0.547218E+04,   0.206072E+06, 
   12,  264,    9,      -75.000,      -50.000,        1.500,   0.547226E+04,   0.177874E+06, 
   12,  264,    9,      -75.000,      -75.000,        1.500,   0.546738E+04,   0.130899E+06, 
   12,  264,    9,      -75.000,     -100.000,        1.500,   0.546035E+04,   0.102861E+06, 
   12,  264,    9,     -100.000,      -10.000,        1.500,   0.383666E+04,   0.345589E+06, 
   12,  264,    9,     -100.000,      -20.000,        1.500,   0.383636E+04,   0.289183E+06, 
   12,  264,    9,     -100.000,      -30.000,        1.500,   0.383588E+04,   0.242582E+06, 
   12,  264,    9,     -100.000,      -40.000,        1.500,   0.383547E+04,   0.206043E+06, 
   12,  264,    9,     -100.000,      -50.000,        1.500,   0.383443E+04,   0.177874E+06, 
   12,  264,    9,     -100.000,      -75.000,        1.500,   0.383119E+04,   0.130882E+06, 
   12,  264,    9,     -100.000,     -100.000,        1.500,   0.382537E+04,   0.102840E+06, 
   12,  264,   10,       10.000,       10.000,        1.500,   0.408586E+06,   0.480759E+06, 
   12,  264,   10,       10.000,       20.000,        1.500,   0.408571E+06,   0.132826E+06, 
   12,  264,   10,       10.000,       30.000,        1.500,   0.408632E+06,   0.635879E+05, 
   12,  264,   10,       10.000,       40.000,        1.500,   0.408599E+06,   0.363218E+05, 
   12,  264,   10,       10.000,       50.000,        1.500,   0.408570E+06,   0.229684E+05, 
   12,  264,   10,       10.000,       75.000,        1.500,   0.408592E+06,   0.983766E+04, 
   12,  264,   10,       10.000,      100.000,        1.500,   0.408570E+06,   0.572333E+04, 
   12,  264,   10,       20.000,       10.000,        1.500,   0.352029E+06,   0.481533E+06, 
   12,  264,   10,       20.000,       20.000,        1.500,   0.351991E+06,   0.133443E+06, 
   12,  264,   10,       20.000,       30.000,        1.500,   0.352037E+06,   0.640696E+05, 
   12,  264,   10,       20.000,       40.000,        1.500,   0.352065E+06,   0.366837E+05, 
   12,  264,   10,       20.000,       50.000,        1.500,   0.351990E+06,   0.232380E+05, 
   12,  264,   10,       20.000,       75.000,        1.500,   0.352029E+06,   0.994745E+04, 
   12,  264,   10,       20.000,      100.000,        1.500,   0.352000E+06,   0.576036E+04, 
   12,  264,   10,       30.000,       10.000,        1.500,   0.303290E+06,   0.482278E+06, 
   12,  264,   10,       30.000,       20.000,        1.500,   0.303111E+06,   0.134043E+06, 
   12,  264,   10,       30.000,       30.000,        1.500,   0.303321E+06,   0.645408E+05, 
   12,  264,   10,       30.000,       40.000,        1.500,   0.303359E+06,   0.370424E+05, 
   12,  264,   10,       30.000,       50.000,        1.500,   0.303123E+06,   0.235060E+05, 
