RLINEv1_2   
SOURCE FILE: Source_Road.txt (1 Sources)
RECEPTOR FILE: Receptor_Road.txt (441 Receptors)
SURFACE FILE: ./ONSITE.SFC
Error Limit:  1.000E-03
Displacement Height:      5.000*z0
Concentrations from: Plume and Meander
Roadway configurations used: N 
Roadway #Lanes Option : Y 
Integraton option: Numerical
 
 Year, Julian_Day, Hour, X-Coordinate, Y-Coordinate, Z-Coordinate, C_HWY,
 1988,   61,    1,      200.000,       80.000,        0.000,   0.540744E+04, 
 1988,   61,    1,      240.000,       80.000,        0.000,   0.685208E+04, 
 1988,   61,    1,      280.000,       80.000,        0.000,   0.836063E+04, 
 1988,   61,    1,      320.000,       80.000,        0.000,   0.102311E+05, 
 1988,   61,    1,      360.000,       80.000,        0.000,   0.117386E+05, 
 1988,   61,    1,      400.000,       80.000,        0.000,   0.131871E+05, 
 1988,   61,    1,      440.000,       80.000,        0.000,   0.144921E+05, 
 1988,   61,    1,      480.000,       80.000,        0.000,   0.156737E+05, 
 1988,   61,    1,      520.000,       80.000,        0.000,   0.167353E+05, 
 1988,   61,    1,      560.000,       80.000,        0.000,   0.174023E+05, 
 1988,   61,    1,      600.000,       80.000,        0.000,   0.183910E+05, 
 1988,   61,    1,      640.000,       80.000,        0.000,   0.188600E+05, 
 1988,   61,    1,      680.000,       80.000,        0.000,   0.194660E+05, 
 1988,   61,    1,      720.000,       80.000,        0.000,   0.198623E+05, 
 1988,   61,    1,      760.000,       80.000,        0.000,   0.202192E+05, 
 1988,   61,    1,      800.000,       80.000,        0.000,   0.205482E+05, 
 1988,   61,    1,        0.000,      100.000,        0.000,   0.133957E+04, 
 1988,   61,    1,       40.000,      100.000,        0.000,   0.170892E+04, 
 1988,   61,    1,       80.000,      100.000,        0.000,   0.223860E+04, 
 1988,   61,    1,      120.000,      100.000,        0.000,   0.250819E+04, 
 1988,   61,    1,      160.000,      100.000,        0.000,   0.270826E+04, 
 1988,   61,    1,      200.000,      100.000,        0.000,   0.309675E+04, 
 1988,   61,    1,      240.000,      100.000,        0.000,   0.361253E+04, 
 1988,   61,    1,      280.000,      100.000,        0.000,   0.452089E+04, 
 1988,   61,    1,      320.000,      100.000,        0.000,   0.549651E+04, 
 1988,   61,    1,      360.000,      100.000,        0.000,   0.669845E+04, 
 1988,   61,    1,      400.000,      100.000,        0.000,   0.786421E+04, 
 1988,   61,    1,      440.000,      100.000,        0.000,   0.914095E+04, 
 1988,   61,    1,      480.000,      100.000,        0.000,   0.102087E+05, 
 1988,   61,    1,      520.000,      100.000,        0.000,   0.112534E+05, 
 1988,   61,    1,      560.000,      100.000,        0.000,   0.121715E+05, 
 1988,   61,    1,      600.000,      100.000,        0.000,   0.129612E+05, 
 1988,   61,    1,      640.000,      100.000,        0.000,   0.138239E+05, 
 1988,   61,    1,      680.000,      100.000,        0.000,   0.143533E+05, 
 1988,   61,    1,      720.000,      100.000,        0.000,   0.150505E+05, 
 1988,   61,    1,      760.000,      100.000,        0.000,   0.154002E+05, 
 1988,   61,    1,      800.000,      100.000,        0.000,   0.158195E+05, 
 1988,   61,    1,        0.000,      120.000,        0.000,   0.112318E+04, 
 1988,   61,    1,       40.000,      120.000,        0.000,   0.135028E+04, 
 1988,   61,    1,       80.000,      120.000,        0.000,   0.172457E+04, 
 1988,   61,    1,      120.000,      120.000,        0.000,   0.192249E+04, 
 1988,   61,    1,      160.000,      120.000,        0.000,   0.203192E+04, 
 1988,   61,    1,      200.000,      120.000,        0.000,   0.209940E+04, 
 1988,   61,    1,      240.000,      120.000,        0.000,   0.222722E+04, 
 1988,   61,    1,      280.000,      120.000,        0.000,   0.263577E+04, 
 1988,   61,    1,      320.000,      120.000,        0.000,   0.312495E+04, 
 1988,   61,    1,      360.000,      120.000,        0.000,   0.373790E+04, 
 1988,   61,    1,      400.000,      120.000,        0.000,   0.451739E+04, 
 1988,   61,    1,      440.000,      120.000,        0.000,   0.543473E+04, 
 1988,   61,    1,      480.000,      120.000,        0.000,   0.637958E+04, 
 1988,   61,    1,      520.000,      120.000,        0.000,   0.726028E+04, 
 1988,   61,    1,      560.000,      120.000,        0.000,   0.816464E+04, 
 1988,   61,    1,      600.000,      120.000,        0.000,   0.917880E+04, 
