RLINEv1_2   
SOURCE FILE: Source_Road.txt (1 Sources)
RECEPTOR FILE: Receptor_Road.txt (441 Receptors)
SURFACE FILE: ./ONSITE.SFC
Error Limit:  1.000E-03
Displacement Height:      5.000*z0
Concentrations from: Plume and Meander
Roadway configurations used: N 
Roadway #Lanes Option : Y 
Integraton option: Numerical
 
 Year, Julian_Day, # Hours, X-Coordinate, Y-Coordinate, Z-Coordinate, C_HWY,
 1988,   61,   24,      520.000,       20.000,        0.000,   0.218083E+04, 
 1988,   61,   24,      560.000,       20.000,        0.000,   0.180410E+04, 
 1988,   61,   24,      600.000,       20.000,        0.000,   0.151828E+04, 
 1988,   61,   24,      640.000,       20.000,        0.000,   0.129723E+04, 
 1988,   61,   24,      680.000,       20.000,        0.000,   0.112291E+04, 
 1988,   61,   24,      720.000,       20.000,        0.000,   0.983014E+03, 
 1988,   61,   24,      760.000,       20.000,        0.000,   0.869083E+03, 
 1988,   61,   24,      800.000,       20.000,        0.000,   0.774993E+03, 
 1988,   61,   24,        0.000,       40.000,        0.000,   0.770038E+03, 
 1988,   61,   24,       40.000,       40.000,        0.000,   0.112425E+04, 
 1988,   61,   24,       80.000,       40.000,        0.000,   0.153433E+04, 
 1988,   61,   24,      120.000,       40.000,        0.000,   0.210965E+04, 
 1988,   61,   24,      160.000,       40.000,        0.000,   0.271720E+04, 
 1988,   61,   24,      200.000,       40.000,        0.000,   0.322090E+04, 
 1988,   61,   24,      240.000,       40.000,        0.000,   0.354996E+04, 
 1988,   61,   24,      280.000,       40.000,        0.000,   0.374643E+04, 
 1988,   61,   24,      320.000,       40.000,        0.000,   0.372149E+04, 
 1988,   61,   24,      360.000,       40.000,        0.000,   0.367054E+04, 
 1988,   61,   24,      400.000,       40.000,        0.000,   0.340009E+04, 
 1988,   61,   24,      440.000,       40.000,        0.000,   0.297511E+04, 
 1988,   61,   24,      480.000,       40.000,        0.000,   0.252916E+04, 
 1988,   61,   24,      520.000,       40.000,        0.000,   0.213601E+04, 
 1988,   61,   24,      560.000,       40.000,        0.000,   0.181007E+04, 
 1988,   61,   24,      600.000,       40.000,        0.000,   0.154516E+04, 
 1988,   61,   24,      640.000,       40.000,        0.000,   0.133077E+04, 
 1988,   61,   24,      680.000,       40.000,        0.000,   0.115647E+04, 
 1988,   61,   24,      720.000,       40.000,        0.000,   0.101378E+04, 
 1988,   61,   24,      760.000,       40.000,        0.000,   0.896051E+03, 
 1988,   61,   24,      800.000,       40.000,        0.000,   0.797982E+03, 
 1988,   61,   24,        0.000,       60.000,        0.000,   0.547733E+03, 
 1988,   61,   24,       40.000,       60.000,        0.000,   0.737439E+03, 
 1988,   61,   24,       80.000,       60.000,        0.000,   0.914867E+03, 
 1988,   61,   24,      120.000,       60.000,        0.000,   0.115888E+04, 
 1988,   61,   24,      160.000,       60.000,        0.000,   0.143784E+04, 
 1988,   61,   24,      200.000,       60.000,        0.000,   0.170229E+04, 
 1988,   61,   24,      240.000,       60.000,        0.000,   0.189468E+04, 
 1988,   61,   24,      280.000,       60.000,        0.000,   0.207241E+04, 
 1988,   61,   24,      320.000,       60.000,        0.000,   0.216641E+04, 
 1988,   61,   24,      360.000,       60.000,        0.000,   0.226323E+04, 
 1988,   61,   24,      400.000,       60.000,        0.000,   0.226795E+04, 
 1988,   61,   24,      440.000,       60.000,        0.000,   0.219775E+04, 
 1988,   61,   24,      480.000,       60.000,        0.000,   0.204800E+04, 
 1988,   61,   24,      520.000,       60.000,        0.000,   0.185455E+04, 
 1988,   61,   24,      560.000,       60.000,        0.000,   0.165241E+04, 
 1988,   61,   24,      600.000,       60.000,        0.000,   0.146149E+04, 
 1988,   61,   24,      640.000,       60.000,        0.000,   0.129033E+04, 
 1988,   61,   24,      680.000,       60.000,        0.000,   0.114048E+04, 
 1988,   61,   24,      720.000,       60.000,        0.000,   0.101111E+04, 
 1988,   61,   24,      760.000,       60.000,        0.000,   0.900123E+03, 
 1988,   61,   24,      800.000,       60.000,        0.000,   0.805134E+03, 
 1988,   61,   24,        0.000,       80.000,        0.000,   0.429304E+03, 
 1988,   61,   24,       40.000,       80.000,        0.000,   0.561010E+03, 
 1988,   61,   24,       80.000,       80.000,        0.000,   0.695628E+03, 
 1988,   61,   24,      120.000,       80.000,        0.000,   0.807678E+03, 
 1988,   61,   24,      160.000,       80.000,        0.000,   0.896645E+03, 
 1988,   61,   24,      200.000,       80.000,        0.000,   0.977803E+03, 
 1988,   61,   24,      240.000,       80.000,        0.000,   0.105972E+04, 
 1988,   61,   24,      280.000,       80.000,        0.000,   0.113981E+04, 
 1988,   61,   24,      320.000,       80.000,        0.000,   0.122385E+04, 
 1988,   61,   24,      360.000,       80.000,        0.000,   0.129022E+04, 
 1988,   61,   24,      400.000,       80.000,        0.000,   0.134794E+04, 
 1988,   61,   24,      440.000,       80.000,        0.000,   0.141932E+04, 
 1988,   61,   24,      480.000,       80.000,        0.000,   0.145333E+04, 
 1988,   61,   24,      520.000,       80.000,        0.000,   0.143148E+04, 
 1988,   61,   24,      560.000,       80.000,        0.000,   0.136643E+04, 
 1988,   61,   24,      600.000,       80.000,        0.000,   0.127550E+04, 
 1988,   61,   24,      640.000,       80.000,        0.000,   0.117349E+04, 
 1988,   61,   24,      680.000,       80.000,        0.000,   0.106974E+04, 
 1988,   61,   24,      720.000,       80.000,        0.000,   0.970440E+03, 
 1988,   61,   24,      760.000,       80.000,        0.000,   0.878665E+03, 
 1988,   61,   24,      800.000,       80.000,        0.000,   0.795576E+03, 
 1988,   61,   24,        0.000,      100.000,        0.000,   0.334923E+03, 
 1988,   61,   24,       40.000,      100.000,        0.000,   0.435321E+03, 
 1988,   61,   24,       80.000,      100.000,        0.000,   0.525432E+03, 
 1988,   61,   24,      120.000,      100.000,        0.000,   0.592518E+03, 
 1988,   61,   24,      160.000,      100.000,        0.000,   0.622955E+03, 
 1988,   61,   24,      200.000,      100.000,        0.000,   0.631374E+03, 
 1988,   61,   24,      240.000,      100.000,        0.000,   0.623315E+03, 
 1988,   61,   24,      280.000,      100.000,        0.000,   0.636594E+03, 
 1988,   61,   24,      320.000,      100.000,        0.000,   0.655611E+03, 
 1988,   61,   24,      360.000,      100.000,        0.000,   0.702689E+03, 
 1988,   61,   24,      400.000,      100.000,        0.000,   0.755387E+03, 
 1988,   61,   24,      440.000,      100.000,        0.000,   0.840403E+03, 
 1988,   61,   24,      480.000,      100.000,        0.000,   0.930135E+03, 
 1988,   61,   24,      520.000,      100.000,        0.000,   0.992843E+03, 
 1988,   61,   24,      560.000,      100.000,        0.000,   0.102181E+04, 
 1988,   61,   24,      600.000,      100.000,        0.000,   0.101757E+04, 
 1988,   61,   24,      640.000,      100.000,        0.000,   0.987816E+03, 
 1988,   61,   24,      680.000,      100.000,        0.000,   0.940370E+03, 
 1988,   61,   24,      720.000,      100.000,        0.000,   0.883156E+03, 
 1988,   61,   24,      760.000,      100.000,        0.000,   0.821901E+03, 
 1988,   61,   24,      800.000,      100.000,        0.000,   0.760358E+03, 
 1988,   61,   24,        0.000,      120.000,        0.000,   0.258121E+03, 
 1988,   61,   24,       40.000,      120.000,        0.000,   0.326283E+03, 
 1988,   61,   24,       80.000,      120.000,        0.000,   0.387421E+03, 
 1988,   61,   24,      120.000,      120.000,        0.000,   0.439437E+03, 
 1988,   61,   24,      160.000,      120.000,        0.000,   0.449475E+03, 
 1988,   61,   24,      200.000,      120.000,        0.000,   0.425338E+03, 
 1988,   61,   24,      240.000,      120.000,        0.000,   0.395684E+03, 
 1988,   61,   24,      280.000,      120.000,        0.000,   0.379141E+03, 
 1988,   61,   24,      320.000,      120.000,        0.000,   0.370474E+03, 
 1988,   61,   24,      360.000,      120.000,        0.000,   0.384651E+03, 
 1988,   61,   24,      400.000,      120.000,        0.000,   0.409802E+03, 
 1988,   61,   24,      440.000,      120.000,        0.000,   0.469092E+03, 
 1988,   61,   24,      480.000,      120.000,        0.000,   0.549087E+03, 
 1988,   61,   24,      520.000,      120.000,        0.000,   0.627933E+03, 
 1988,   61,   24,      560.000,      120.000,        0.000,   0.694333E+03, 
 1988,   61,   24,      600.000,      120.000,        0.000,   0.740127E+03, 
 1988,   61,   24,      640.000,      120.000,        0.000,   0.763636E+03, 
 1988,   61,   24,      680.000,      120.000,        0.000,   0.766322E+03, 
 1988,   61,   24,      720.000,      120.000,        0.000,   0.752722E+03, 
 1988,   61,   24,      760.000,      120.000,        0.000,   0.727008E+03, 
 1988,   61,   24,      800.000,      120.000,        0.000,   0.693457E+03, 
 1988,   61,   24,        0.000,      140.000,        0.000,   0.204169E+03, 
