RLINEv1_2   
SOURCE FILE: Source_Road.txt (1 Sources)
RECEPTOR FILE: Receptor_Road.txt (441 Receptors)
SURFACE FILE: ./ONSITE.SFC
Error Limit:  1.000E-03
Displacement Height:      5.000*z0
Concentrations from: Plume and Meander
Roadway configurations used: N 
Roadway #Lanes Option : Y 
Integraton option: Numerical
 
 Year, Julian_Day, # Hours, X-Coordinate, Y-Coordinate, Z-Coordinate, C_HWY,
 1988,   61,   24,      680.000,       20.000,        0.000,   0.512277E+05, 
 1988,   61,   24,      720.000,       20.000,        0.000,   0.513707E+05, 
 1988,   61,   24,      760.000,       20.000,        0.000,   0.517042E+05, 
 1988,   61,   24,      800.000,       20.000,        0.000,   0.523387E+05, 
 1988,   61,   24,        0.000,       40.000,        0.000,   0.389038E+04, 
 1988,   61,   24,       40.000,       40.000,        0.000,   0.571681E+04, 
 1988,   61,   24,       80.000,       40.000,        0.000,   0.784405E+04, 
 1988,   61,   24,      120.000,       40.000,        0.000,   0.108021E+05, 
 1988,   61,   24,      160.000,       40.000,        0.000,   0.140147E+05, 
 1988,   61,   24,      200.000,       40.000,        0.000,   0.169969E+05, 
 1988,   61,   24,      240.000,       40.000,        0.000,   0.195143E+05, 
 1988,   61,   24,      280.000,       40.000,        0.000,   0.217304E+05, 
 1988,   61,   24,      320.000,       40.000,        0.000,   0.234344E+05, 
 1988,   61,   24,      360.000,       40.000,        0.000,   0.249525E+05, 
 1988,   61,   24,      400.000,       40.000,        0.000,   0.261638E+05, 
 1988,   61,   24,      440.000,       40.000,        0.000,   0.272654E+05, 
 1988,   61,   24,      480.000,       40.000,        0.000,   0.281613E+05, 
 1988,   61,   24,      520.000,       40.000,        0.000,   0.289584E+05, 
 1988,   61,   24,      560.000,       40.000,        0.000,   0.296443E+05, 
 1988,   61,   24,      600.000,       40.000,        0.000,   0.303372E+05, 
 1988,   61,   24,      640.000,       40.000,        0.000,   0.308026E+05, 
 1988,   61,   24,      680.000,       40.000,        0.000,   0.312889E+05, 
 1988,   61,   24,      720.000,       40.000,        0.000,   0.317521E+05, 
 1988,   61,   24,      760.000,       40.000,        0.000,   0.320230E+05, 
 1988,   61,   24,      800.000,       40.000,        0.000,   0.323674E+05, 
 1988,   61,   24,        0.000,       60.000,        0.000,   0.282029E+04, 
 1988,   61,   24,       40.000,       60.000,        0.000,   0.377839E+04, 
 1988,   61,   24,       80.000,       60.000,        0.000,   0.474372E+04, 
 1988,   61,   24,      120.000,       60.000,        0.000,   0.604750E+04, 
 1988,   61,   24,      160.000,       60.000,        0.000,   0.754780E+04, 
 1988,   61,   24,      200.000,       60.000,        0.000,   0.928882E+04, 
 1988,   61,   24,      240.000,       60.000,        0.000,   0.110447E+05, 
 1988,   61,   24,      280.000,       60.000,        0.000,   0.127063E+05, 
 1988,   61,   24,      320.000,       60.000,        0.000,   0.140946E+05, 
 1988,   61,   24,      360.000,       60.000,        0.000,   0.155446E+05, 
 1988,   61,   24,      400.000,       60.000,        0.000,   0.166555E+05, 
 1988,   61,   24,      440.000,       60.000,        0.000,   0.177073E+05, 
 1988,   61,   24,      480.000,       60.000,        0.000,   0.185673E+05, 
 1988,   61,   24,      520.000,       60.000,        0.000,   0.194513E+05, 
 1988,   61,   24,      560.000,       60.000,        0.000,   0.200850E+05, 
 1988,   61,   24,      600.000,       60.000,        0.000,   0.206445E+05, 
 1988,   61,   24,      640.000,       60.000,        0.000,   0.212159E+05, 
 1988,   61,   24,      680.000,       60.000,        0.000,   0.216994E+05, 
 1988,   61,   24,      720.000,       60.000,        0.000,   0.221551E+05, 
 1988,   61,   24,      760.000,       60.000,        0.000,   0.225630E+05, 
 1988,   61,   24,      800.000,       60.000,        0.000,   0.228739E+05, 
 1988,   61,   24,        0.000,       80.000,        0.000,   0.215491E+04, 
 1988,   61,   24,       40.000,       80.000,        0.000,   0.292386E+04, 
 1988,   61,   24,       80.000,       80.000,        0.000,   0.361459E+04, 
 1988,   61,   24,      120.000,       80.000,        0.000,   0.421466E+04, 
 1988,   61,   24,      160.000,       80.000,        0.000,   0.481443E+04, 
 1988,   61,   24,      200.000,       80.000,        0.000,   0.561679E+04, 
 1988,   61,   24,      240.000,       80.000,        0.000,   0.650605E+04, 
 1988,   61,   24,      280.000,       80.000,        0.000,   0.754386E+04, 
 1988,   61,   24,      320.000,       80.000,        0.000,   0.862399E+04, 
 1988,   61,   24,      360.000,       80.000,        0.000,   0.967331E+04, 
 1988,   61,   24,      400.000,       80.000,        0.000,   0.107030E+05, 
 1988,   61,   24,      440.000,       80.000,        0.000,   0.115258E+05, 
 1988,   61,   24,      480.000,       80.000,        0.000,   0.124493E+05, 
 1988,   61,   24,      520.000,       80.000,        0.000,   0.131852E+05, 
 1988,   61,   24,      560.000,       80.000,        0.000,   0.138511E+05, 
 1988,   61,   24,      600.000,       80.000,        0.000,   0.144854E+05, 
 1988,   61,   24,      640.000,       80.000,        0.000,   0.149603E+05, 
 1988,   61,   24,      680.000,       80.000,        0.000,   0.154570E+05, 
 1988,   61,   24,      720.000,       80.000,        0.000,   0.159222E+05, 
 1988,   61,   24,      760.000,       80.000,        0.000,   0.163011E+05, 
 1988,   61,   24,      800.000,       80.000,        0.000,   0.166081E+05, 
 1988,   61,   24,        0.000,      100.000,        0.000,   0.176407E+04, 
 1988,   61,   24,       40.000,      100.000,        0.000,   0.227325E+04, 
 1988,   61,   24,       80.000,      100.000,        0.000,   0.276855E+04, 
 1988,   61,   24,      120.000,      100.000,        0.000,   0.316411E+04, 
 1988,   61,   24,      160.000,      100.000,        0.000,   0.342593E+04, 
 1988,   61,   24,      200.000,      100.000,        0.000,   0.372688E+04, 
 1988,   61,   24,      240.000,      100.000,        0.000,   0.412269E+04, 
 1988,   61,   24,      280.000,      100.000,        0.000,   0.467156E+04, 
 1988,   61,   24,      320.000,      100.000,        0.000,   0.530141E+04, 
 1988,   61,   24,      360.000,      100.000,        0.000,   0.605032E+04, 
 1988,   61,   24,      400.000,      100.000,        0.000,   0.676296E+04, 
 1988,   61,   24,      440.000,      100.000,        0.000,   0.746155E+04, 
 1988,   61,   24,      480.000,      100.000,        0.000,   0.816891E+04, 
 1988,   61,   24,      520.000,      100.000,        0.000,   0.887898E+04, 
 1988,   61,   24,      560.000,      100.000,        0.000,   0.946037E+04, 
 1988,   61,   24,      600.000,      100.000,        0.000,   0.100233E+05, 
 1988,   61,   24,      640.000,      100.000,        0.000,   0.105702E+05, 
 1988,   61,   24,      680.000,      100.000,        0.000,   0.110191E+05, 
 1988,   61,   24,      720.000,      100.000,        0.000,   0.114755E+05, 
 1988,   61,   24,      760.000,      100.000,        0.000,   0.118376E+05, 
 1988,   61,   24,      800.000,      100.000,        0.000,   0.121756E+05, 
 1988,   61,   24,        0.000,      120.000,        0.000,   0.134538E+04, 
 1988,   61,   24,       40.000,      120.000,        0.000,   0.173460E+04, 
 1988,   61,   24,       80.000,      120.000,        0.000,   0.209534E+04, 
 1988,   61,   24,      120.000,      120.000,        0.000,   0.238246E+04, 
 1988,   61,   24,      160.000,      120.000,        0.000,   0.255295E+04, 
 1988,   61,   24,      200.000,      120.000,        0.000,   0.267669E+04, 
 1988,   61,   24,      240.000,      120.000,        0.000,   0.283124E+04, 
 1988,   61,   24,      280.000,      120.000,        0.000,   0.307157E+04, 
 1988,   61,   24,      320.000,      120.000,        0.000,   0.340685E+04, 
 1988,   61,   24,      360.000,      120.000,        0.000,   0.381394E+04, 
 1988,   61,   24,      400.000,      120.000,        0.000,   0.427324E+04, 
 1988,   61,   24,      440.000,      120.000,        0.000,   0.480441E+04, 
 1988,   61,   24,      480.000,      120.000,        0.000,   0.534941E+04, 
 1988,   61,   24,      520.000,      120.000,        0.000,   0.587977E+04, 
 1988,   61,   24,      560.000,      120.000,        0.000,   0.638569E+04, 
 1988,   61,   24,      600.000,      120.000,        0.000,   0.692083E+04, 
 1988,   61,   24,      640.000,      120.000,        0.000,   0.739132E+04, 
 1988,   61,   24,      680.000,      120.000,        0.000,   0.781521E+04, 
 1988,   61,   24,      720.000,      120.000,        0.000,   0.823055E+04, 
 1988,   61,   24,      760.000,      120.000,        0.000,   0.862385E+04, 
 1988,   61,   24,      800.000,      120.000,        0.000,   0.893316E+04, 
 1988,   61,   24,        0.000,      140.000,        0.000,   0.111264E+04, 
